tweet_id,sentiment,content
1694608521,happiness,@kevmarmol Agree!
1694608625,happiness,"Right I now need breakfast. Let's see if I can make it while Tweeting ;-) What am I thinking, I'm a bloke, multitasking is out lol"
1694608752,sadness,@threefromleith Poor you. I'm off on Bank Holiday Monday today too
1694625015,happiness,"@WhitneyEVE i love the new hairdo! haha, and i live in NY too, so yeah it was REALLY hott!"
1694625184,happiness,@marcooth GREAT!! i obviously should check twitter more often to know all the important stuff thats going on
1694625437,happiness,Oh snap... kinda nuts right now... @basedmagazine:  I've told at least 27  Thanks babes.
1694625649,happiness,made my pin hole camera todaaaaay. need to get some film now!  http://tinyurl.com/cw8wp2
1694625779,happiness,@krissy_tina @_adriii guys  i am literally going to sydney in the june/july hols. can we meet? i wanna try one of those lindt cafes!
1694625792,happiness,spending some quality time with my fender tele deluxe...true love
1694626030,happiness,@igortizz hahahahaha u look really good in ur picture
1694626079,sadness,Boo to the rain. Just got all pruney in the bath  oo its may day..the crazy morris dancers will be having it large in ampthill lol.
1694626260,happiness,"????? ?? ??? ????????, ????? ?? ??? ???????, ??? ??? ?? ?????? ??? ??, ???? ??? ?? ???????... The magic of Rafi singing for Shammi Kapoor"
1694626479,happiness,what a beautiful morning ; it's time to get up and enjoy the sun
1694626510,happiness,Wearing my new Victoria's Secret slippers
1694626640,happiness,"@alancostello well...as long as you have trees  yeh definately need to go find one, maybe after the crutches tho! :p"
1694626774,happiness,May the 4th be with you
1694626828,happiness,(@JMBuckett) Oh snap... kinda nuts right now... @basedmagazine:  I've told at least 27  Thanks babes.
1694626968,happiness,might start Spanish...any min now....nope just can't do it! xx
1694627470,happiness,I'm currently enjoying NOT being at work this bank holiday  Frasier and Jeremy Kyle so far. Enjoy the extra day off Tweeters!
1694627769,happiness,"@avrilchan that is of course, u don't mind some old ppl as well"
1694628206,happiness,"It's Happy Star Wars Day, LOL.  May the force be strong with you all."
1694628499,happiness,"Just been playing some pacman on the box......a few achvs,taking my GS to exactly 47000........nice"
1694644164,happiness,@col4man Thanks
1694644335,happiness,Fight Club 10th anniversary re-enacting. Nice tattoos  http://img.suicidegirls.com/media/albums/6/57/13576/658166.jpg
1694644344,happiness,"@ciaoamalfi Its great when locals stop you to ask for directions, and even better when you know the answer"
1694644559,happiness,DH is just about finished making his giant Trio candy bar. Thank the heavens. His work mates are in for a treat tomorrow!
1694644750,happiness,"@emma_BMTH i also want to attend the tafe gig  I asked mum about soundwave and she was like, hmmm possibly. which probably means yes."
1694644769,sadness,&quot;My problem isn't that I miss you... 'cause I don't&quot;
1694644900,happiness,will be heading to baguio in a few hours.
1694644964,happiness,@Loebette Hooray! Your avatar is back! Wil go and put it in the Gardeners zone now
1694645055,happiness,"Rose Romance is released here on Thursday, gonna get me some BPs"
1694645384,happiness,Does anyone out there want to be REALLY awesome and buy me one of these for my birthday? http://poprl.com/1vN0
1694645486,happiness,and so another week begins. this one has got to be better than the last
1694645561,happiness,"@atbandre nice wedding ring, shiny!"
1694646233,happiness,"@MissxMarisa haha, yeah I think it's a bit of both"
1694646352,sadness,"It's 6.30pm - sun is setting soon, and i should be setting off soon too! Grab some dinner and catch sitcoms!"
1694646463,happiness,@yohanik Hehe. Just found the Wikipedia page for the movie. And Last.fm confirms it. Thank you.  http://is.gd/iPrR
1694646758,sadness,listening to AM- teddy picker  She saw it and she grabbed it and it wasn't what it seemed
1694646885,happiness,"Finally X-Men Origins: Wolverine arrived, Time to play the game like a mad man, And then it's time for the review  /Patrick"
1694646920,happiness,"@johnkeithhart Thanks, glad you agree wth my follow or not policy"
1694647099,happiness,Happy Star Wars Day  Im going to make some pasta get showered and dressed and then watch some films. I like days off. I have 3 days off
1694647149,happiness,"@TerrenceTaps Yeeeeah...I am so much better off, I think!"
1694647251,happiness,"@wolfie_Rankin yep to you buddy  long time no talk, hows things and i see your cat still like sinking fangs into your ankle lol"
1694647416,happiness,Great album..lucky to have this on vinyl.  ? http://blip.fm/~5jhtv
1694647663,happiness,Oh oh! Going shopping with my best friend today! Yaay! Going to be so much fun  Need to get alot of new clothes..
1694647845,happiness,"http://twitpic.com/4jcwm - YES, my #ubook Lenovo T400 finally arrived!"
1694663704,sadness,apparently it's starwars day today  I like this . Shame I have revision though.
1694663973,happiness,@AceConcierge Glad you got there safe &amp; saw your daughter.  Enjoy your time there!
1694664325,happiness,Exploring Twitter's world! me 2
1694664543,happiness,May the 4th be with you! Hahahaha that'll neverrr get old
1694664932,happiness,@lizscherer cheer up buttercup! Rain will go away and hearts always mend. I can actually bet $ on that!
1694664966,happiness,"carolina won, yeah"
1694665010,happiness,Happy star wars day everyone
1694665070,sadness,"Bank holiday in the UK, it's raining! Typical UK Bank Holiday weather! If it dries later I'll get the chainsaw out for the trees!"
1694665121,happiness,@jaisey ALOHA Jaisey! Im so excited. Supernatural is back on our TV  TONIGHT!!! its a Jensen FEST tonite!
1694665466,happiness,Im really excited! cant wait
1694665518,happiness,is going to relax and chill out tonight ... back to work tomorrow after a week off ... least I had a fun time with the girlfriend ...
1694665698,happiness,ooo how i love a bank holiday  x
1694665707,happiness,Happy Star Wars Day!
1694665748,happiness,"@tamejhna I managed to find few places where you can combine fun, pleasure and savings but it took some planning though"
1694665792,happiness,@williambeekhuis hahahaha where is that train? I want on! That should be a wild ride
1694665904,happiness,i finished all my work!
1694665976,happiness,short work week for me
1694666101,happiness,Order Pizza from the Pizza Girl!  We have to sing about it!  I love that new song. so excited for the new song from JB PARANOID 4 days
1694666369,happiness,"OMG i meant @RealHughJackman &lt;3 you're the perfect Wolverine,sir  hehe"
1694666425,happiness,@TheLonely Aww how sweet
1694666634,happiness,thanks for the feedback everyone
1694666962,sadness,"@Amesox heyy dude, yuup thats it really hows your monday?  x"
1694667020,happiness,I skip school way too often  I'm rather proud actually.
1694667223,happiness,He he ...Happy #star wars day! May the 4th be with you  Brilliant!!
1694667501,sadness,I'm dragging myself out of the low point. Slowly. And with wine to assist. Prob not v sensible but these lows don't hit very often.
1694667510,happiness,Having a wonderful piece of cake for lunch - what else could I want???
1694667542,sadness,"is excited to be visited by her twin and best friend! dinner, star gazing, and a movie!   // cool http://gykd.net"
1694667665,happiness,Well I am up and have been productive since 5:30am!!! Woohoo busy day with lots to do!
1694667864,happiness,@LCLaurenConrad Can't wait to see it tonite!! should be hilarious
1694684526,happiness,"@shadowowns aww, &lt;3 why thank youu."
1694684585,happiness,what's good about working a double?...Jasmin
1694684826,happiness,"@ElePhatt  LOL thanks you,  nice meeting you aswell, looking forward to our tweetversation"
1694684850,happiness,Good morning world!  haha had fun at the movies last night ;D and school now... Hmm new shoes make it better  http://tinyurl.com/dfggwj
1694684964,sadness,"In a philosophical mood tonight, wandering round after dark does that for me"
1694684996,happiness,@DReinhardt1 ooooh it's you lol I didn't know!! Have fun with your princess
1694685143,happiness,@rosewindale Itsurely will dear . in posted a presentation on Swine flu yest and it got 500 downloads in just a day!!i feels great
1694685214,happiness,"@traceyctt I live for pain, bring it on"
1694685455,sadness,@fiendfyre Never ever smoking around you again.
1694685682,happiness,"@osocash  Hi, Thx for following  I teach some Chinese lessons on youtube, pls feel free to have a look www.youtube.com/ChineseLearn"
1694685701,happiness,@rodney91 http://twitpic.com/4i3g6 - i love that game  xxxx
1694685916,happiness,Thanks @Mosskat you little star! Have been offered to come to JA for a weekender but dunno if I can afford to go. Looking into it now...
1694685950,happiness,@irontec Thanks for the support
1694685992,happiness,@ShashiTharoor i hope such moments inspire you on your political journey back home. all the best
1694686037,sadness,@rossmcw Happy birthday. Let us know what you get up to old boy
1694686210,happiness,"Wow, it's so early. Just had the best conversation."
1694686275,happiness,@supprintdesign oh i like that let me c
1694686353,happiness,Lovely walk this morning with the missus; drizzle didn't matter
1694686583,happiness,@jeffpulver Done some book signings in Manchester. Nice people up there. Enjoy the week.
1694686626,happiness,"@Clarrisani Thank you for approving my application at the TWA Forum, honey. Keep up the good work"
1694686948,happiness,@PaulHarriott Hahaha!! Tv isn't really my thing anyway..I more of a music girl
1694687129,happiness,got an awesome hair cut todayyyy  it looks so hottt haha doing homework
1694687134,happiness,@poeticblasphemy I see you finally got to set up your Avatar. Too Cool
1694687177,happiness,"@TheMakeupMuse I'm definitely make-up challenged. So, curling lashes and 'tined' moisturiser? Does this tip come with a glossary?"
1694687337,happiness,@zampeachie PANGE???!!!!! AHAHAHAHAHA. You two could meet up for drinks.
1694687751,sadness,@alyankovic Oh! I ate pizza last night too!  I stupidly feel closer to you somehow!
1694687773,happiness,@donnyeffrien good to know PLN's Earthday doesn't only happen in my neck of the woods
1694704855,happiness,@thebraysmommy thx! Hoping it's a good week.
1694704919,happiness,@crazy_people sure is
1694704945,happiness,excited to jam + and auditions
1694704997,sadness,"i'm watching missing pieces, just coz the theme song is lost without you"
1694705024,happiness,@YousifMind good morning  3asa mo bs important classes ? :p
1694705036,happiness,get my wii fit in couple of hours!
1694705060,happiness,"woo just made this, follow me"
1694705176,happiness,"@CyberSleeper Awww man that does suck big time  But look at it this way, it gives you something to look forward too, a nice long ride"
1694705347,happiness,Flickr pics Chester Zoo: danwtmoon posted a photo:   &quot;WELCOME&quot; to Chester Zoo by Jockey  http://tinyurl.com/cq7qw8
1694705576,happiness,In the arts having coffee and cake
1694705691,happiness,Digging the ideas behind railsbridge (http://railsbridge.org/)
1694705705,happiness,WOOOOO!! Twitterberry is working again!! Good morning everyone
1694705768,happiness,off to get ready for school. have an absolute wonderful day!
1694705917,happiness,Happy Star Wars Day
1694706124,happiness,Happy Star Wars Day!!! May The 4th Be With You!
1694706607,happiness,@Darke_Ascension Hope it's a great one for ya  http://myloc.me/tvD
1694706662,happiness,"@happy_pills we have a punching bag here! but ive never touched it, covered with my brother's sweat.. but u can use it if u want! hehe"
1694706666,sadness,@bhuto given the way kunal khemu etc. starrers turn out..there is a high probability of it being 'shit' rather than 'niche'!
1694706751,happiness,Good morning!  Just took the longest shower ive ever taken in my life. Like 45 to 50 min shower!! Woah. lol
1694707058,happiness,"your saaaaafe with mee(8) fucking epic times again last night  old friends and new friendships, good way to kick off this month!"
1694707175,happiness,yeaaaah tangerang in vacation
1694707813,sadness,@XKirstyxo Basket Case is mine  I miss it.. Going to have to listen a shit load now
1694707832,happiness,@Ddubs_Ky_Monkey Hope u have an amazing day today Monkey! U deserve it!  No cheating on DEW &amp; looking at THE PICTURE! lol Happy Bday! &lt;3
1694708079,happiness,"coach says have come along way, faster that alot of people  oh yeah whos the man. ohh very sore"
1694724949,happiness,starting off my day with a little Northern Light
1694725280,happiness,How I met your mother and Scrubs in role! YEAH! &quot;Cause I'm FLY!
1694725350,happiness,@urbalcloud hahaha! i have a secret door to the real batcave
1694725401,happiness,"@Mollieandme Hello, you are sooo awesome!! Dont ever stop what your doing haha, You make me fall off my chair laughing  x"
1694725779,happiness,unpacking my new toy arrived in the studio right now  it's called TC Finalizer. can't wait to check how it sounds !!!
1694725966,happiness,@carmenparnos thanks so much for the belated #followfriday shout out #payingitforward
1694726141,sadness,lol if i only can sTay up a few more hours.. i keep missing Tila's lasT posTs ..
1694726343,happiness,"@RachaelPhillips wow!! you really are a pretty talented lady, most impressed"
1694726396,happiness,@joannaboothby freeeeeeeeeeeeeeeezING nigga im so excited to see you soooooooon!!!  lets go see 17 again AGAIN yehhaaaaaaa!
1694726725,happiness,lol @ kalahari.net marketing - &quot;may the 4th be with you&quot;
1694726768,happiness,@ borgellaj  you know what? They're YOUR CATS
1694726977,happiness,i have a feeling today is going to be amazing
1694727262,happiness,Gonna head into the shower now...  Going to a friend's birthday party =]
1694727616,happiness,"@Joerup I think it'll be more like a casual attendance instead of a review, as there might not be another issue of felix by then.  Thanks."
1694727655,happiness,"@Rliversidge Great stuff, can't wait to hear it!"
1694727657,happiness,@Andph112 hope you enjoyed your holiday
1694727907,happiness,@m3nny5 iye neh...kurang tidur kayaknya. pulang pagian deh hari ini tidur langsung...haha. Thanks!
1694727965,sadness,"@Howby26 hm, sorry to hear that! well, keep holding on! my break is over, i'll go take a nap now!"
1694728256,sadness,"Hard to start the week after a long fun sunny weekend of tennis, free food and drink, and very nice people. 5 days to go until next round"
1694728346,happiness,@jocelynseip Thank you - If you like please leave a comment and Subscribe!   Chicago another great musical.  Thanks for your support.
1694728393,happiness,Looking forward to Cambridge on the weekend and shopping with Ilze
1694744845,sadness,"Right, I must be off to do some sewing. Bye x"
1694744848,happiness,Score two days I get more food stamps good cause i want a safeway pizza
1694745640,happiness,Good morning!!! Who wants breakfast??
1694745655,sadness,up late last night  .... Oracle from 8 to 4:30
1694745844,sadness,@mshady courgette
1694746772,sadness,"hey everyone, guess what? ROONEY ISN'T COMING TODAY!"
1694746784,happiness,"Going shopping  Then Sunday dinner, round two :p"
1694746931,sadness,@kixxa I'm somehow totally distracted by that shirt!  I don't even know why.Suddenly he's like the guy next door!
1694747148,sadness,Is babysitting 3 dogs...they are all over the place...
1694747309,happiness,"yay sing it loud wed, fall out boy, all time low and cobra starship on friday  WIN"
1694747425,happiness,http://twitpic.com/4jdkq - Got a new belt  it's a sheriff star
1694747602,sadness,"@DaveWares working, my 4-day weekend is over, aah well another one coming in 2 weeks"
1694748535,happiness,@FONEJACKER12009 haha I do not know how to work blip apart from the obvious! thanks for reblipping my song  have a nice day xxx
1694748692,sadness,"sorry mum, will treat you well from now on"
1694748751,happiness,"@cassiewho haha no problem, it's fun isn't it"
1694767557,happiness,I've just realised - 400 FOLLOWERS! YAY!  xx
1694767572,sadness,My Life Would Suck Without You - Kelly Clarkson
1694767618,happiness,@OceanCity thank you.  we had a blast
1694767794,happiness,@xoxokimmie good morning
1694768294,happiness,supernatural tonight  yay
1694768529,happiness,Soon my new job starts  I'm so happy!
1694768796,happiness,School -.- I'm arrange for the design of the blog to a friend! I think it's looks good  http://xoxoeternity.blogg.no/
1694769072,happiness,@tobinharris brilliant! Best tool of the year
1694769233,sadness,Just a couple thoughts....was bored this morning
1694769245,happiness,HAPPY STAR WARS DAY EVERYONE  any excuse for a few drinkies eh?
1694769249,happiness,waitin for dr dee.... had lunch with my beautiful lady  before that i was on the gym ... ( yeah need to loose 10 more  )
1694769426,happiness,"GoodMorning. My Father's going balistic, and I'd say more but I'd rather not get beat, so Have a Good Day, and please text me"
1694769485,happiness,Off to a wedding!
1694769517,happiness,"Finally started Twittering.... got to keep up... So downgrade from full colour, pictures etc. to simple small sized text messages...."
1694769757,happiness,@monicafrancesca congratulations! woootwoooo!  @ginoboi great game!  nakaka-hyper kayo!
1694769792,happiness,Oh also today we must remember that it is Hoppusday. So happy Hoppusday  Yes I said it yesterday but it changed okay?
1694769905,happiness,Another HD - my lecturer was gob smacked by how good our presentation was
1694769913,happiness,"@sweetemmaxxx i love the cheesey ones, and the cool orignal ones  , , , skips i have when my brother has them got to try them u c haha"
1694770117,happiness,weather starting to be better  So just SHINE **
1694770479,happiness,sitting on chloes little trike thingo its a girraffe  ill most probobly get yelled at with in the next minute or so! ohhh well
1694770538,happiness,is busy creating a new logo for my  site
1694770664,happiness,@AmyyVee aww that was a really great blog :] thanks for the mention  hi form the philippines :-h :]
1694770752,happiness,got alot of runnin around to do today to get this job app completed so they can have it on file... so glad i got this job!!
1694770884,happiness,"@tranced1 yes mate, on Friday"
1694771395,happiness,@XLesseyX good and you cup cake
1694771437,happiness,@YatPundit oooh OK. thought I was losing my MizMind
1694789658,happiness,yeah! I'm going to Makati Cinema Square with my dad later. haha!
1694789807,happiness,My wish came true!  see u
1694790154,happiness,@paulina1 Good Morning and Have a Great Day at work
1694790249,happiness,:visiting my friendster and facebook
1694790378,sadness,"@pickleshy it's tongue in cheek of some mentalities.There is another one which takes the piss of arabs, but its too long"
1694790504,happiness,Brilliant weekend.  BRILLIANT I SAY!    In work now and actually working .
1694790593,happiness,Ahh saved from mowing the lawn by the rain  Now I have plenty of time to go kayaking. Blessed are the rain gods!!
1694790597,happiness,home from the beach and only my feet are burned. i am proud of myself and the sunscreen.
1694790923,happiness,Congratulations to Manny &quot;Pacman&quot; Pacquiao! You've made every Filipino proud of being a Filipino!
1694790956,happiness,@Marge_Inovera Hi Jakki! Thanks for the hug - right back at ya
1694791379,happiness,"Soon we are going to look at a cabaret, it's going to be fun!"
1694791478,happiness,photo session + mother-daughters bonding session = happy me
1694791715,happiness,Mexican! That's what I'm craving
1694791751,happiness,May the 4th be with you    Happy Star Wars Day !!!
1694791813,happiness,Some goodies bagged at the car boot including some very cute cross stitch birds for my craft room! The man selling was a sweetie
1694791888,happiness,heading off to schoool. going to have a good day. i just knoww...
1694791964,happiness,http://twitpic.com/4jdtx - Springtime is nice
1694792128,sadness,@MerCuriosJewels Wonderful trip!  Read all 4 Twilight novels.  Completely all consuming and engrossing.  Kinda sad to be done.
1694792140,happiness,@AndyTaylorSonic Yey! holiday Monday in Uk today ... have a chilled day
1694792198,happiness,@emzyjonas My favourite TV show when i was a kid was.. Bananas In Pyjamas and Teletubbies.  lol Luckyy youuuu going to a JB concert! haha.
1694792239,happiness,@cresh182 have fun ! bbq is good ! no matter where it is
1694792418,happiness,@chelsea_anstee i hope! its in expo! that would be amazing. im trying so hard to make perfection so it is.
1694792427,happiness,@vampirefreak101 Haha ^^ Thanks
1694792741,happiness,"Oh, and now Mondays also mean new American Dad!  So glad I watched that show, so funny, and it makes Mondays even better"
1694792956,happiness,whoa. that was some showering session
1694793013,sadness,"Especially hard to get out of bed with myself this morn Cuz I'm hot  , Now running late stuck in front of the mirror checking Myself Out"
1694793057,happiness,@ninaaacooperrr don't not come in  i love you... and it's your last week and you need to see me..... you're hot
1694811455,happiness,@jeffparks naw...I'll keep you in. Turns out you have the odd nugget of wisdom.
1694811541,happiness,Aparantly it's #starwarsday so enjoy  don't quite know what your Kent to do but be happy anywho!
1694811651,happiness,"Went to see Priscilla Ahn last night, was amazin! so were the bands before her actually"
1694811886,happiness,@ingegoesbroadwa sounds like you're having a great time
1694811954,happiness,@jimmymarsh617 awesome job last night!
1694812668,sadness,"iï¿½m boring - bad weather today, watchingn alias and having fun  with my boyfriend"
1694812715,sadness,its funny you said we'd never make it and look how far we've come....  IM BACK ON HEAHHH!  um. yeah. school :/
1694812881,happiness,3oh!3 on the radio  they were amazing yesterday.
1694812905,happiness,@jrathburn Good mornin' Jason! Ready for a fresh new week as well!
1694812911,happiness,@Brrridgett I already know what happens on Supernatural.
1694812981,happiness,"the maccabees new album is a winner ,everybody should take a listen fact"
1694813132,happiness,"Very tired! Dinner good, then churro's were good!"
1694813641,happiness,"Oh yeah, Radio1 is SO playing Earth, Wind and Fire"
1694813647,happiness,@Stephkerchner heard through the grapevine that we might see you around today. Looking forward to meeting you.
1694813666,happiness,is online shopping...fantastic
1694813669,happiness,looking for new ideas for my blog
1694813761,happiness,@WestEndActress It's well good!!
1694813799,happiness,@antony Hahahahahahahahahah! That tickled me so much!
1694813800,happiness,@miraaaaa hahaha. you should eat then!
1694813817,sadness,in the mood to listen to some Reg stuff  (Sir told me: U used to be a huge fan of mine but now it seems you've forgotten my songs!!!) )
1694814189,sadness,weathers let me down this morning...ugh!...hada gd nite tho!
1694814218,happiness,@utterhip U r welcome pal  u truly deserve 2 be followed
1694814834,happiness,"@grentone If you have specific questions, let me know. Always good to have them when writing stuff. Well, I am off  Have fun!"
1694814852,happiness,may the 4th be with you! HAPPY STAR WARS DAY!
1694833198,happiness,"Sydney - Toyota - Landcruiser - 1996 - $10,000  - new ad received and will be posted on the HCC site soon"
1694833319,happiness,Yes we Can  make it ......Obama
1694833354,happiness,"Good morning Tweepsland! Makin' it a great Monday! Huge shout out to all my followers .. muah, muah! I appreciate you all"
1694833700,happiness,@santoscarmen that's a lot of mangoes.. haha  baka naglilihi ka ahh?? haha  joke lang carmen
1694833739,sadness,http://snipurl.com/hbp3g  Canalway Cavalcade over in 'little venice' near Warwick Avenue - on today too
1694833862,sadness,Go to school :/ Reviens ï¿½ 15h30
1694834096,happiness,"is almost done with the third/chapter cover page, yay"
1694834111,happiness,had the best weekend
1694834152,happiness,"WANTED: New liver and kidney, glass of wine would be good toooo"
1694834169,happiness,@ccr_harris  There were way more than two! Ten hours of real-ale takes it out of you
1694834294,happiness,seen loads of new photos and stuff of new moon and cant wait  lol (L) Taylor lautner lol   takes his shirt off 3 times yum =]... lol
1694834298,sadness,Respect to @fresh01 for the Heineken man bag  http://twitpic.com/4jdrg
1694834428,sadness,STILL TRYING TO GET THIS ALL FIGURED OUT?!!!!
1694834615,happiness,@aulia &quot;alternate means of acquisition&quot; sounds sorta noble
1694834627,happiness,@pourpresheep lol. thanks babe!
1694834800,happiness,gooooood morning
1694834822,happiness,"Hey David! Gone on the Eye yet? It's my birthday, and you singing @ Ipswitch-best present ever! Have fun breakfast hunting!"
1694835005,happiness,"@taylorswift13 We welcome you, Taylor ) Although it's raining :// Can't wait for your concert  x"
1694835084,happiness,finish some sketches und then go out an skate! Yeeeehaaa! got a new deck
1694835175,sadness,"I was right, street market + rain = not a good idea! Am at home now with the fire on and a bacon sandwich yummmmm"
1694835214,happiness,this goes out to the one n only smirker   cheers dave!  aka jak  aka the best chest ever! ? http://blip.fm/~5jjcc
1694835388,happiness,@trekkerguy Have already had a great day!  Enjoy your Weeties!
1694835789,happiness,@HemalRadia Hello pal..nice 2 c u today...have a gr8 week
1694836060,happiness,"skipping school w/ carleigh today, both of us barley got an hr of sleep last nite. i got a new bby kitten! shes all black"
1694836256,happiness,"been playing UFC Unleashed 2009 demo, its a impressive game, got the Apprentice on now, Lazy Monday"
1694836282,happiness,@ckjchambers I agree the G B Reef got my vote  #queensland
1694836483,happiness,@TracyeDukes Good Morning and thanks for the Retweet
1694856201,happiness,I'm still pumped from the concert saturday. 17/7/09 here i come
1694856251,sadness,"@shotdown Haha, she's up here to stay, it's nearly 2 hours on the coach for her to get here, may not be convenient for an hour of TV!"
1694856296,happiness,@Emily_Morden ..be at richard's. if not then i'll see you when you/we get back  good luck!
1694856302,happiness,@dayv79 haha I just playing
1694856445,happiness,@NakedSoap @dandineen lol yep sure do... although I must get out the house today !!!
1694856603,happiness,"@rewebcoach So far (with the exception of the rain), my morning is Great.  But I won't let it dampen my day"
1694857148,happiness,congratulations penjiiii !!! Are we calling him soulja boy or mcbaby lol
1694857326,happiness,happy star wars day everyone  off to celebrate with the family... ok we're not celebrating it but i am going round to the famo's...
1694857358,happiness,@annahasphyxiate re sore back and legs: well at least you had a good time. epson salt works good usually.  DM me if need more help
1694857795,happiness,@GreeGreece Thanks for the Gifford Lectures page
1694857814,happiness,I had fun this summer
1694858208,happiness,"@frixionofficial its a hott tuuneee,"
1694858263,happiness,@mikefoong lol i like challenges  the more impossible the more i want to try!
1694858295,happiness,"? Polly Scattergood's new single out today! Download the Please Don't Touch EP on iTunes, it's ace!  http://tr.im/kpK8"
1694858375,happiness,@1sweetwhirl remember the guy who 1st #tweetbud you! ~&gt; @yashved_2890  help him get 900 flwrs &amp; make him smile!
1694858619,happiness,Good morning  ready to start this week.
1694858635,happiness,"reviews done, 30 new sentences, 100+ iknow done wow on a role"
1694858699,happiness,i've heard Basment Jaxx's new song &quot;Raindrops&quot;...that's fantastic!!! and makes me dancing  i can't wait Fuji Rock Festival...
1694858714,sadness,Working working and working at www.redirlanda.es. Many hours spent but it worth!! Letï¿½s make Red Irlanda big
1694858718,happiness,"Chillin with the rents, and looking at hilarious old photos. Well funny!"
1694858848,happiness,@mombloggersclub Good morning
1694859153,happiness,Come join the fun as I through out the first pitch at the Legends game... May 16th @ 7 pm!   http://tinyurl.com/6nkpuz
1694859211,happiness,@DickieA @chrisjlovell it's true!  @chrisjlovell have u downloaded the tweetdeck yet? it is literally amazing  xxx
1694859302,sadness,"@marnixtfn Ahahahah, hello to you and welcome on twitter ^^ Got the hang of it already?  xx"
1694859374,happiness,@HaoranC Go for it!!
1694859644,happiness,@amazondotjon http://twitpic.com/4j9cd - whoaaaaaaaaaaa RYAN!!!! i can see his smile from here
1694859674,happiness,@Ashika_Sunshine  I figured that... But I ended up taking my cousin to work in the Rain anyway...    But hit me up
1694859690,happiness,Happy Star Wars Day
1694859696,happiness,"@Nextread I agree, keep it in Star Trek but make it commercially viable! C'mon!"
1694878516,sadness,@PeteTaylor I miss you too!!
1694878581,happiness,Is listening to P!nk tunage and trying to teach my cat to dance to it... I think she's getting it we can be backing dancers by next tour
1694878670,happiness,"@yuniphan Yay! Congratulations, oh newly minted graduate. You'll have to let me buy you lunch and iced chocolates (PLURAL) to celebrate!"
1694878906,happiness,"@Monica2112 this is 5 hours late, but i never managaed to sleep properly. i think david tweeting me back earlier is the reason. ahaha"
1694879064,happiness,@DaveDuarte I can remember those Evidence Based Management lectures...definitely the best of EBM
1694879082,happiness,Going to the gym early trying to get back in shape again. My husb got me a gift cert to swim w/ Dolphins for my BD.  Need muscles!
1694879095,happiness,@clumsyFA yeah! Love my Hawaiian outfit. We reused that for rugby 7 this year with @doublechin
1694879270,happiness,Guinness got 2 'new' toys from mom and dads house.  Hooray for free stuff
1694879284,happiness,"@macmuso thank you very much, I'm glad you like them!"
1694879835,happiness,"@dandineen I am UCE, I did my PGCE there   went to Leicester for my main degree though ..."
1694880246,happiness,"@DjChino102Jamz  I just got through doing my work now I can take the whole day off, its great being your own boss"
1694880315,happiness,I have been awarded my first ever credit card
1694880437,happiness,Clive it's my birthday pat me  http://apps.facebook.com/dogbook/profile/view/6386106
1694880554,happiness,happy star wars day
1694880557,sadness,"I am going to work than, ill be home, and im going to look for my camera since it must be lost in my house. everyone have a wonderful day"
1694880579,happiness,omg supernatural is on after good news week
1694881099,happiness,"Out for a walk in the cornish countryside, on the great British bank hol   http://bit.ly/AILUn  http://yfrog.com/6rwwtj"
1694881196,happiness,nice weather..looks like its going to rain here in # Delhi.
1694881337,happiness,@treewatcher21 Ah veronica! its a pleasure to meet you  I'm stephen
1694881376,happiness,@Pink congradts on ur show  Even tho i wasnt there lol
1694881731,happiness,it was a hard weekend. too much alcohol on these fuckin &quot;weinfest&quot;
1694882189,sadness,I sure do wish my mind could enter that box called &quot;nothing&quot; that men have.  My brain just won't go there... and it's exhausting.
1694882504,happiness,@clara018 heyy lol we are talking on david archuleta site as well lol  your funy lol
1694903423,happiness,i can be a good girl at school.. today i was!! i did it!! yayy
1694903683,sadness,"@Pink wow 41,000 now....your really kickin' Carey's butt with this competition! See you both very soon!"
1694903861,happiness,"we finally got our graduation gear today, i'm so excited. can you believe it? just 41 days left! aaah  and the sweater is so cozy"
1694903882,happiness,snowbear has finally come out...congrats che and warren
1694904061,happiness,Happy Star Wars day!
1694904095,happiness,I love when i have time for starbucks
1694904216,happiness,@hadoukenuk http://twitpic.com/4hsd2 - Weheyyyy   We give thanks for MIDI keyboards
1694904382,happiness,Yum! Whole box of cookies for me
1694904446,happiness,Today is going to be a good day!! On my way to work spending time with Jesus
1694904456,happiness,Reading a book instead of revising. Thinking about lunch. Heart rate is 56 bpm... just in case you wanted to know
1694904686,happiness,"@TerriCook Good Evening Terri! Have missed you lately, hope life is being good to you. Have a wonderful evening !"
1694904731,sadness,@dotcompals yes... nice. I missed a lot of fun. Damn exams. you are looking good...hair
1694904877,happiness,30 year old Barbie dolls still can rock it...that girl was H-O-T!  and Ken ain't so bad either!  now those are memories!
1694905139,sadness,"@chah101 haha Hey, Well if you were in the elevator you should have said more!"
1694905156,happiness,Last week of class... Well technically classes are over just have two exams  and summmmmerrrrr begins...yeahhhhhyaaaaaa
1694905755,happiness,"sorry @sanderschenk I misspelled twice already. Im notgiving you up, just have to run  ? http://blip.fm/~5jjxr"
1694905795,happiness,On the bus to NYC   http://yfrog.com/08kaifj
1694906004,sadness,Ugh. I'm so tired. Waitin for the bus. @jpbabii202 good morning!
1694906133,sadness,off to teach a bunch of fifth graders for the morning.  Oh joy ...
1694906289,happiness,@Danacea Happy Star Wars Day!!!
